Customer_ID,Customer_Name,Age,Gender,City,Purchase_Amount,Purchase_Date,Product_Category,Feedback_Rating
CUST3196,Donna Scott,108.0,female,Chicago,,2025-12-03,unknown,6
CUST5541,Shawn James,164.0,male,Houston,5871.72,not_a_date,Furniture,5
CUST1640,John Mclaughlin,,Mle,,857.26,2018-12-04,electronics ,4
CUST5909,,60.0,Mle,Chicago,1707.38,,Clothing,0
CUST2531,Hunter Davis,43.0,,Unknown,571.11,2019-03-05,Furniture,NaN
CUST1800,Kristin Barnes,55.0,male,Unknown,8920.15,not_a_date,Clothing,5
CUST5432,Mrs. Karen Steele,-5.0,Female,LosAngeles,6740.52,2025-04-30,Electronics,2
CUST4787,Kyle Caldwell,53.0,male,Los Angeles,2138.38,2025-03-26,,4
CUST4655,Elizabeth David,147.0,female,Chicago ,5094.0,not_a_date,Cloths,1
CUST5546,,126.0,,New York,5902.74,,unknown,6
CUST5514,,58.0,Male,Chicago ,5164.7,,Clothing,2
CUST2979,,,male,Chicago,,2025-11-17,electronics ,NaN
CUST5444,Nancy Stein,-5.0,female,New York,5825.27,2025-03-19,furniture,NaN
CUST1119,Karen Jones,-5.0,Fmale,Los Angeles,,,Electronics,
CUST4971,,41.0,female,New York,1667.15,2020-07-17,Cloths,
CUST5282,Alexis Nguyen,,Fmale,Houston,712.59,not_a_date,,
CUST5116,Ray Henderson,64.0,Fmale,Unknown,4257.55,not_a_date,,NaN
CUST4516,Ronald Zavala,,Female,,,2017-04-04,Electronics,3
CUST4042,Darrell Blackwell,67.0,Female,,,,Electronics,2
CUST1745,,31.0,,Los Angeles,7191.19,,Electronics,0
CUST1571,Rita Campbell,-5.0,Mle,Chicago,275.77,not_a_date,furniture,6
CUST1225,Melissa White,115.0,Male,New York,534.84,,Furniture,2
CUST5790,Brittany Baldwin,51.0,Mle,New York,7528.36,not_a_date,electronics ,0
CUST3064,Stacy Peterson,-5.0,Fmale,,1698.77,,electronics ,0
CUST4364,,28.0,Female,Chicago ,9109.62,2024-03-17,Clothing,4
CUST1673,Andrea Brown,-5.0,Male,,6304.77,not_a_date,electronics ,NaN
CUST1154,Cindy Watson,62.0,male,,,not_a_date,Cloths,NaN
CUST4328,Amanda Thomas,,,Unknown,,2020-06-29,Cloths,6
CUST2500,Nicholas Santiago,52.0,Female,Unknown,8702.5,2020-08-15,furniture,3
CUST5424,Danny Powell,-5.0,,Unknown,9405.38,2024-07-21,Cloths,NaN
CUST2970,Caleb Sampson,,,New York,2443.02,,electronics ,1
CUST1043,,,Male,,7004.37,not_a_date,Cloths,1
CUST5343,Karen Hall,-5.0,female,,9098.03,2018-09-26,Electronics,3
CUST3348,Luke Peterson,190.0,female,Unknown,4138.76,2025-05-07,Furniture,5
CUST5710,Larry Johnson,-5.0,Male,Unknown,194.74,2025-06-19,Electronics,1
CUST1324,Timothy Castillo,-5.0,,,8287.61,not_a_date,electronics ,6
CUST5416,Tamara Martin,-5.0,Male,Houston,4392.5,not_a_date,,6
CUST4421,Kayla Larsen,,Male,Houston,,not_a_date,Furniture,2
CUST3925,Matthew Smith,146.0,Male,LosAngeles,7747.13,2018-03-01,,5
CUST4025,Matthew Doyle,-5.0,,,3830.67,2025-03-07,,6
CUST4889,Jennifer Watson,182.0,female,LosAngeles,4479.84,not_a_date,furniture,2
CUST1489,Juan Miller,,,,3558.46,2025-03-07,,
CUST3686,Wendy Rodriguez,195.0,Mle,LosAngeles,,2016-08-05,Electronics,NaN
CUST2967,,-5.0,Mle,LosAngeles,,,electronics ,5
CUST4498,Reginald Martinez,-5.0,Female,Chicago ,787.59,,,NaN
CUST3628,Brian Smith,68.0,Mle,,706.85,,Electronics,6
CUST4338,Christina Smith,39.0,,Chicago ,8281.4,not_a_date,Clothing,2
CUST1933,Jared Carpenter,,,Chicago ,2075.64,not_a_date,electronics ,2
CUST5742,Breanna Kelly,-5.0,Male,Chicago ,1428.19,2024-11-10,Clothing,5
CUST2208,Kathryn Smith,47.0,,Los Angeles,705.36,2025-10-16,electronics ,3
CUST3459,Todd Price,-5.0,Fmale,,5660.94,2020-04-16,Clothing,6
CUST1932,Michael York,,Female,Chicago,,2017-06-30,Cloths,2
CUST4415,,-5.0,Female,Los Angeles,8051.85,2020-08-19,Cloths,6
CUST5624,Amy Winters,144.0,Male,Los Angeles,5271.11,2016-09-22,Furniture,2
CUST1462,,116.0,,New York,6366.72,not_a_date,Clothing,
CUST1328,Michael Jackson,29.0,,Unknown,838.48,2024-06-28,Furniture,
CUST5167,,136.0,Male,Unknown,1532.46,2024-04-03,,3
CUST1181,Kevin Kelly,25.0,male,LosAngeles,8480.54,not_a_date,,1
CUST2079,Andrew Mitchell II,35.0,Mle,LosAngeles,7085.67,2026-03-05,Furniture,5
CUST4534,Maria Alexander,,,LosAngeles,1056.37,,Cloths,5
CUST2733,Mark Carson,165.0,Fmale,LosAngeles,3541.65,,Furniture,2
CUST1490,,121.0,male,Los Angeles,6624.72,not_a_date,furniture,5
CUST5168,Tammy Martinez,,Male,LosAngeles,,not_a_date,Clothing,0
CUST4243,Emily Rivers DDS,24.0,female,New York,,2024-11-23,furniture,0
CUST3570,,,Fmale,,,2024-06-14,unknown,6
CUST2636,Lauren Gibson,144.0,female,,1861.92,2026-03-05,unknown,1
CUST3345,Robert Phillips,44.0,,New York,,2019-01-01,Cloths,1
CUST4797,Ryan Duncan,56.0,female,,9561.37,2025-10-29,unknown,3
CUST3582,Cynthia Hernandez,,Female,Los Angeles,2463.47,2024-05-15,Clothing,NaN
CUST2008,Theodore Wheeler,171.0,female,New York,,not_a_date,,1
CUST1624,Jonathan Palmer,,male,,,not_a_date,electronics ,
CUST3154,,,female,,5458.36,,Electronics,0
CUST2134,Brandon Smith,-5.0,,Houston,9235.77,2025-08-13,furniture,5
CUST1878,Jacob Lee,48.0,,Houston,9251.34,not_a_date,Electronics,0
CUST5723,Nathaniel Hart,60.0,Female,Los Angeles,5062.17,,Clothing,6
CUST2978,Benjamin Carlson,30.0,,Houston,8915.71,2025-08-22,electronics ,NaN
CUST4440,Leah Allen,,Fmale,LosAngeles,8210.61,2025-05-17,furniture,
CUST5431,Rachel Martin,-5.0,Fmale,LosAngeles,4407.52,,Clothing,
CUST2553,Eric Coleman,-5.0,Female,LosAngeles,1901.78,2019-03-03,Furniture,3
CUST3423,Melissa Little,-5.0,Female,Chicago ,5703.71,2024-09-02,electronics ,0
CUST4584,David Bailey,45.0,,Unknown,,not_a_date,furniture,5
CUST5762,Justin Washington,,Fmale,Houston,8001.84,2016-05-29,Clothing,1
CUST3487,Steven Foster,,male,Houston,8013.08,,,0
CUST3549,Cassandra Jacobson,148.0,,,,,Cloths,4
CUST4433,,,female,Unknown,,,Clothing,3
CUST1234,Geoffrey Roberts,18.0,,Chicago ,,,Electronics,1
CUST4091,,159.0,Fmale,Unknown,955.25,2025-04-15,Furniture,4
CUST1346,Michael Gross,-5.0,male,Los Angeles,3502.65,not_a_date,unknown,2
CUST1687,Carla Friedman,69.0,Female,,2331.4,not_a_date,furniture,1
CUST4122,Samantha Reyes,,female,Chicago ,3573.94,,electronics ,3
CUST5744,,136.0,Male,Chicago ,7583.47,,furniture,
CUST4175,,,female,Unknown,,2024-09-09,electronics ,0
CUST3524,Robert Rodriguez,39.0,male,,9384.66,2017-04-22,electronics ,6
CUST5784,,-5.0,,Chicago ,8335.67,2025-04-14,unknown,0
CUST1359,,-5.0,Female,Houston,,not_a_date,Clothing,5
CUST3428,,-5.0,Female,,6081.23,,Electronics,NaN
CUST1048,Brenda Mack,36.0,,New York,,2016-05-07,Furniture,0
CUST3483,Kevin Baker,-5.0,Fmale,Houston,1769.11,2025-08-12,,1
CUST2470,,-5.0,Mle,,5178.03,2026-01-29,Furniture,5
CUST1297,Beth Robinson,150.0,male,Unknown,6129.49,2019-02-01,Cloths,0
CUST5481,John Johnson,199.0,,,8231.09,2025-07-24,Clothing,4
CUST1737,Tyler Pittman,,Fmale,Los Angeles,4571.05,2025-05-17,electronics ,1
CUST4627,James West,,Fmale,New York,9833.76,not_a_date,Clothing,3
CUST3548,,25.0,Fmale,New York,,not_a_date,electronics ,
CUST4604,Donald Myers DDS,36.0,female,Chicago ,9644.7,2025-05-27,Furniture,4
CUST1099,Michael Wood,,Male,,1958.18,not_a_date,electronics ,4
CUST5532,Michael Mendoza,22.0,Fmale,Chicago,,not_a_date,,2
CUST1875,,42.0,,,4463.56,2020-08-11,Cloths,3
CUST5675,Joshua Schultz,,female,,2809.6,2020-04-14,,NaN
CUST4201,Scott Mclaughlin,-5.0,Mle,Unknown,193.64,,Cloths,
CUST2082,Jessica Pena,200.0,Fmale,,5641.13,,Furniture,4
CUST2239,Omar Faulkner,40.0,Mle,LosAngeles,5525.82,,,NaN
CUST3450,Frank Santana,130.0,Fmale,Chicago ,7965.52,2020-09-24,electronics ,NaN
CUST1911,,122.0,Fmale,Chicago ,1016.58,,,0
CUST5473,Deborah Payne,-5.0,female,LosAngeles,6811.51,2024-10-11,Furniture,2
CUST5095,,129.0,Mle,Houston,6837.25,2018-08-22,electronics ,4
CUST2345,Joseph Jones,168.0,Male,,,2019-12-25,Furniture,NaN
CUST4551,Stacy Brown,,,New York,2341.85,not_a_date,,6
CUST5478,Anne Watkins,-5.0,Mle,New York,781.6,not_a_date,Furniture,3
CUST4192,Benjamin Parker,54.0,,Los Angeles,9786.65,,electronics ,0
CUST3674,Jesse Miller,59.0,Fmale,,-47.01,2019-10-05,,
CUST5757,Sean Hansen,,,Unknown,4599.12,,Furniture,NaN
CUST2146,Allison Williams,63.0,Female,Unknown,3369.07,2018-03-16,Furniture,2
CUST5060,,,Female,,,2025-09-03,furniture,
CUST1707,,111.0,Mle,New York,6071.4,not_a_date,electronics ,0
CUST4041,Dr. William Huffman DDS,102.0,male,Chicago,564.84,2018-12-31,unknown,4
CUST3400,,105.0,male,Unknown,6531.1,2019-05-23,electronics ,5
CUST2162,Glenn Ford,142.0,male,Chicago ,3871.43,2016-06-19,Furniture,6
CUST3843,Jeffrey Hamilton,,Mle,Chicago,,not_a_date,,1
CUST1873,Gregory Hood,-5.0,female,,8345.76,not_a_date,Cloths,6
CUST1058,Dr. Tracy Anderson,32.0,Male,Chicago,9498.5,,Cloths,0
CUST4410,Mrs. Crystal Mays,64.0,Mle,Chicago,,2017-06-24,Clothing,NaN
CUST4962,Marcus Scott,27.0,Male,,7886.82,not_a_date,Furniture,
CUST4967,,,,,6860.36,not_a_date,,5
CUST1902,,-5.0,Female,,8816.37,2021-01-03,Cloths,
CUST1343,Mr. Jeffrey Gordon,-5.0,Fmale,Los Angeles,6234.0,2024-06-16,Clothing,5
CUST2965,Daniel Sullivan,153.0,,Houston,,,electronics ,4
CUST4752,Anna Jones,109.0,,New York,7386.08,not_a_date,,3
CUST3865,Frank Charles Jr.,,,,,2017-06-09,,6
CUST5822,,-5.0,Mle,,1587.77,2018-04-17,electronics ,0
CUST5518,,-5.0,male,Unknown,5280.03,2017-05-17,Electronics,NaN
CUST1864,Mark Frederick,-5.0,Female,LosAngeles,5606.23,2018-08-31,Furniture,4
CUST2993,Jessica Zavala,128.0,,Chicago ,9152.54,,unknown,5
CUST1912,Brett Hernandez,,Fmale,Chicago,7234.82,,,4
CUST4172,Rita Rosales,21.0,Fmale,Los Angeles,,2019-04-19,Furniture,0
CUST4123,Caitlin Martinez,52.0,male,Los Angeles,1635.44,2025-08-19,Cloths,0
CUST1968,Katherine Gonzalez,130.0,Male,LosAngeles,3686.89,2025-11-28,furniture,2
CUST2992,Brian Clayton,,,LosAngeles,7414.36,2019-03-08,electronics ,1
CUST1469,Tina Fisher,172.0,Mle,Los Angeles,6324.01,2021-01-10,Furniture,2
CUST4728,James Davies,44.0,,Los Angeles,1477.99,2018-09-30,Furniture,1
CUST3238,,185.0,Male,,9559.43,not_a_date,Clothing,6
CUST4598,David Jones,125.0,,Houston,1341.21,,Clothing,4
CUST5894,Charles Fitzpatrick,-5.0,female,Houston,,not_a_date,,
CUST3213,Diane Good,-5.0,,New York,1030.28,2016-08-10,Electronics,0
CUST1436,Danny Lee,133.0,Female,Los Angeles,8319.44,not_a_date,unknown,4
CUST1112,,,Female,Chicago ,3927.84,2016-07-31,Furniture,
CUST5736,Brian Turner,,Male,Chicago ,9234.38,not_a_date,furniture,1
CUST4394,James Owens,-5.0,male,Chicago ,7024.22,,Electronics,5
CUST4707,Ashlee Page,,male,,,,Clothing,6
CUST1849,Robert Ware,42.0,male,,-18.32,not_a_date,Electronics,
CUST3868,Ann Holmes,59.0,,LosAngeles,2687.44,not_a_date,,
CUST1960,George Carter,,female,,,2026-01-21,unknown,NaN
CUST5466,Rebecca Conway,-5.0,Male,Houston,634.56,2024-09-05,Cloths,5
CUST5692,,177.0,,,4119.01,not_a_date,Furniture,0
CUST1479,,-5.0,,Chicago ,,2020-03-06,electronics ,
CUST5271,Mary Wade,22.0,Female,Chicago,6265.53,,Electronics,6
CUST2576,,66.0,Fmale,Chicago ,5981.01,2020-09-20,unknown,4
CUST4253,,-5.0,male,Chicago ,,2026-02-10,Cloths,NaN
CUST4578,,28.0,Male,Unknown,5441.12,2019-01-01,Electronics,1
CUST2537,,,Mle,Unknown,9787.42,not_a_date,Furniture,1
CUST1981,Erica Buckley,167.0,Fmale,Chicago ,1746.22,2017-05-23,furniture,NaN
CUST5701,Kelly Arroyo,-5.0,,Chicago,813.42,2017-10-20,Cloths,0
CUST5013,Amanda Frost,-5.0,,Los Angeles,702.88,2019-08-30,Electronics,6
CUST2509,Amy White,70.0,male,Chicago ,1664.77,not_a_date,Furniture,6
CUST3818,Ruth Greer,121.0,,Chicago ,9544.93,2017-04-26,unknown,3
CUST2703,Kevin Smith,31.0,Mle,New York,5719.45,,Cloths,NaN
CUST3472,Brenda Barrett,-5.0,Fmale,Unknown,5133.99,not_a_date,electronics ,2
CUST1787,Theresa Craig,,female,LosAngeles,3328.5,not_a_date,electronics ,0
CUST1373,Timothy Jackson,174.0,female,Chicago ,5320.08,,,1
CUST2768,Michelle Alexander,,Fmale,LosAngeles,3775.48,,furniture,
CUST1305,Peter Figueroa,177.0,female,Los Angeles,7327.98,2018-05-07,Furniture,
CUST3969,Suzanne Fitzpatrick,110.0,Mle,LosAngeles,4167.19,not_a_date,unknown,4
CUST2321,William Davis MD,,Female,Unknown,6794.43,not_a_date,furniture,4
CUST1376,,172.0,Female,LosAngeles,7734.08,2025-06-24,electronics ,1
CUST2414,Laurie Chase,-5.0,Male,New York,,,Clothing,NaN
CUST4073,,-5.0,female,New York,,,unknown,5
CUST3073,,191.0,male,Unknown,184.52,,,4
CUST2562,,,female,LosAngeles,,not_a_date,Clothing,1
CUST1194,,54.0,male,,,2020-08-21,Electronics,6
CUST3027,,142.0,,Chicago ,6261.58,not_a_date,Electronics,4
CUST1615,Jacob Cordova,,male,New York,7248.96,not_a_date,,
CUST1590,Jessica Holland,154.0,Fmale,Unknown,7370.64,2025-11-22,,0
CUST2827,,26.0,,Unknown,,2020-11-17,unknown,6
CUST5948,,101.0,Mle,New York,7559.59,2018-12-11,Furniture,2
CUST2375,,125.0,Male,Chicago ,2302.01,,Electronics,1
CUST2786,David Mcbride,,,New York,8416.73,2021-01-19,,2
CUST5864,Sandra Byrd,,Male,Chicago,6704.39,2016-08-02,,1
CUST1751,Michelle Roberts,52.0,female,Los Angeles,,2017-08-29,Electronics,4
CUST1493,Stacey Garcia,18.0,Male,New York,5439.06,2021-02-20,Clothing,5
CUST5498,,-5.0,Fmale,Chicago,,,Furniture,3
CUST5560,Juan King,-5.0,Mle,Chicago ,6552.28,2025-05-11,Electronics,5
CUST3973,Julie Sandoval,102.0,male,LosAngeles,3341.17,2024-04-14,electronics ,NaN
CUST2776,Daniel Pennington,,,Houston,989.86,2016-03-31,Electronics,3
CUST2493,Melissa Romero,39.0,Mle,,7635.64,,electronics ,NaN
CUST5074,,-5.0,,,8110.11,not_a_date,Furniture,3
CUST4447,Jennifer Phelps,118.0,Mle,Chicago ,5094.86,not_a_date,Electronics,0
CUST2352,,-5.0,Female,,6961.33,not_a_date,Cloths,3
CUST2086,,-5.0,,Los Angeles,,2026-01-01,unknown,6
CUST5533,Lori Johnson,45.0,female,Chicago ,9656.2,,Electronics,5
CUST5405,Julie May,-5.0,Mle,Chicago,8183.86,2024-06-22,Electronics,
CUST3460,Patricia Price,,,,8869.75,,Clothing,6
CUST1947,Jennifer Hill,-5.0,,Chicago,4869.23,,electronics ,0
CUST3583,Steven Tran,,,Unknown,4033.1,2019-06-26,Furniture,3
CUST3442,Kaitlyn Oneill,,Female,,452.01,2021-02-14,Furniture,6
CUST3920,Wendy Sullivan,,Female,Unknown,4674.47,,electronics ,2
CUST2145,,114.0,male,Chicago,,,furniture,NaN
CUST1306,,,male,Los Angeles,8074.33,not_a_date,,2
CUST1347,Ronald Baldwin,-5.0,female,Houston,8021.6,,electronics ,
CUST2513,Danielle Johnson,63.0,Female,Houston,1697.5,2024-11-15,Clothing,2
CUST4116,Kevin Huber,,Mle,,5519.64,not_a_date,Electronics,NaN
CUST5144,,117.0,female,Chicago,795.9,,Cloths,0
CUST5975,Kendra Villanueva,183.0,,LosAngeles,810.6,2018-03-18,,NaN
CUST5722,Maria Garcia,50.0,female,New York,3034.61,not_a_date,Furniture,0
CUST4791,,,Female,Chicago,,not_a_date,Cloths,5
CUST1498,Megan Sanchez,54.0,Mle,Chicago,,2016-06-01,Cloths,2
CUST3817,Raymond Anderson,59.0,Male,,4351.04,2016-03-27,unknown,3
CUST1714,Kevin Hammond,,female,Chicago ,4097.94,not_a_date,furniture,6
CUST4075,Miranda Parker,153.0,Male,New York,,,Electronics,3
CUST1605,Paul Anderson,,female,Unknown,1045.47,2024-05-08,Cloths,3
CUST3291,Brian Aguilar,-5.0,Female,LosAngeles,642.89,2018-05-30,Cloths,NaN
CUST2244,Alicia Hart,69.0,Mle,Houston,,2025-06-25,Cloths,1
CUST4941,Rodney Lyons,146.0,Mle,,7488.13,2018-02-22,electronics ,1
CUST2461,Christian Davis,,,,8330.37,not_a_date,unknown,1
CUST3338,Brandi Huff,,Male,Chicago,9193.26,2024-07-21,unknown,3
CUST1190,Mr. William Robinson,200.0,female,,,not_a_date,Furniture,1
CUST3273,Charles Brown,38.0,,Chicago ,4463.18,not_a_date,electronics ,3
CUST4087,Nancy Campbell,65.0,Mle,New York,7159.36,not_a_date,unknown,6
CUST1613,Linda Jackson,51.0,female,,5246.47,,Cloths,3
CUST1094,Lisa Williams,69.0,,Chicago,1159.47,,Clothing,3
CUST1083,Priscilla Alvarado DDS,,,Unknown,6673.56,2019-12-26,Electronics,
CUST5089,Victor Gregory,-5.0,female,Chicago ,5342.11,2024-08-25,,6
CUST1109,,,female,,2993.7,2016-05-16,Cloths,4
CUST5912,,196.0,,Houston,7339.83,,Electronics,0
CUST5402,Joe Keith,,Mle,,,,,6
CUST5527,Patrick Sanchez,-5.0,Male,Chicago ,3711.5,not_a_date,unknown,6
CUST1279,Benjamin Watkins,,female,Chicago ,-58.14,2025-08-01,,1
CUST5946,Paula Estrada,25.0,female,Chicago,6180.59,2026-01-02,unknown,3
CUST1865,Barbara Joyce,-5.0,,Chicago,5454.26,2016-09-10,Electronics,
CUST3933,,-5.0,Fmale,Houston,5564.24,,electronics ,3
CUST3123,,,Mle,Unknown,9704.9,2020-10-11,Furniture,NaN
CUST4943,,,Fmale,New York,2679.44,not_a_date,Cloths,6
CUST5322,Patricia Cooper,,,Chicago,1289.18,,furniture,NaN
CUST3266,Barbara Benjamin,,Fmale,,6421.77,,Clothing,5
CUST3188,Melissa Thomas,175.0,Male,Unknown,4488.48,2025-02-16,furniture,5
CUST3540,Jamie Hendrix,121.0,Female,,,not_a_date,Cloths,5
CUST1472,Dawn Mills,19.0,Male,,9782.8,,Electronics,3
CUST2342,,-5.0,female,,710.6,not_a_date,,0
CUST4711,Lisa Obrien,190.0,male,,5290.1,2026-01-18,,2
CUST4079,,,,,1321.49,2025-11-29,Clothing,
CUST5664,Katherine Thompson,124.0,Mle,Chicago,695.36,,Cloths,5
CUST5410,Dennis Garcia,115.0,Fmale,Chicago,4913.17,2025-11-07,Clothing,5
CUST1952,Matthew Cabrera,113.0,male,Unknown,9435.81,2020-03-09,Cloths,0
CUST2382,Luis Hanson,29.0,male,,1509.82,2025-09-04,furniture,4
CUST3289,Jake Weiss,199.0,,Los Angeles,7315.81,2024-03-12,Clothing,NaN
CUST1795,John Sanders,41.0,Fmale,LosAngeles,4679.62,not_a_date,,3
CUST2163,Mary Day,165.0,,Chicago ,4503.43,not_a_date,unknown,
CUST4092,Christina Wagner,18.0,Mle,Los Angeles,9530.85,2026-02-17,,1
CUST3012,Austin Allen,53.0,Mle,New York,5961.29,2025-01-11,furniture,0
CUST4405,,48.0,Mle,Chicago,9086.32,2025-08-30,unknown,3
CUST3414,,165.0,,,88.5,,,
CUST5316,Dustin Edwards,,Female,Chicago ,2708.54,,,2
CUST4690,Kenneth Wang,-5.0,Fmale,New York,4898.27,2019-05-11,unknown,2
CUST5831,Bryan Hansen,-5.0,Female,,3810.93,2024-05-15,,
CUST1573,David Garrison,158.0,male,Chicago ,,2019-05-27,Electronics,
CUST3518,Sara Johnson,-5.0,Female,LosAngeles,3082.3,2025-11-17,Cloths,1
CUST3754,David Martin,,Fmale,Chicago,3968.59,2025-11-18,Clothing,NaN
CUST5820,,200.0,,LosAngeles,9212.17,2024-06-19,Furniture,6
CUST4035,Laurie Carey,38.0,Female,New York,,not_a_date,electronics ,NaN
CUST2732,Benjamin Poole,-5.0,Male,Unknown,5154.48,,furniture,4
CUST2280,David Leblanc,26.0,male,,2851.6,2024-06-15,unknown,3
CUST3303,Michelle Knight,28.0,Fmale,,2899.05,not_a_date,,1
CUST3573,Andrea Newton,-5.0,,,,,Clothing,2
CUST3869,Karen Parker,-5.0,Male,Chicago ,2729.71,2018-11-08,electronics ,4
CUST4200,,117.0,Mle,,6199.8,2024-07-17,unknown,6
CUST3849,,36.0,Mle,,,,Clothing,1
CUST4680,Ashley Roth,,Male,New York,6303.96,,Cloths,5
CUST2125,Teresa Perez,169.0,Male,,7584.65,,Furniture,5
CUST5057,,132.0,,LosAngeles,3407.65,2025-02-08,Furniture,
CUST5066,Barbara Gonzalez,-5.0,,LosAngeles,5415.13,2025-08-19,unknown,NaN
CUST2961,,,,,1755.25,not_a_date,furniture,3
CUST5725,David Marsh,187.0,,LosAngeles,4555.1,,,4
CUST1576,Ronald Perry,-5.0,female,Los Angeles,1946.76,2020-04-29,furniture,4
CUST5135,Jessica Robles,-5.0,Fmale,New York,2480.26,2016-12-12,Electronics,4
CUST5127,Elizabeth Martinez,54.0,Female,Chicago ,3561.51,2024-09-21,electronics ,5
CUST4989,Anne Robinson,140.0,Fmale,Unknown,4171.01,not_a_date,Cloths,
CUST2482,,22.0,,LosAngeles,9952.43,not_a_date,,5
CUST5776,Jessica Ramos,,Male,New York,1212.45,2024-04-04,electronics ,NaN
CUST2704,Anne Fowler,130.0,Fmale,Chicago,4587.61,,,NaN
CUST3682,Ray Martin,66.0,Fmale,LosAngeles,3000.13,not_a_date,,4
CUST5643,Lauren Coleman,53.0,male,Chicago ,,2019-08-27,Furniture,6
CUST2286,Emma Kelly,113.0,,Chicago,8058.28,2018-12-30,,0
CUST1446,,134.0,male,Los Angeles,702.79,2024-10-20,Cloths,
CUST5062,Veronica Medina,-5.0,Female,Houston,2388.55,2026-02-22,Cloths,6
CUST5807,Evan Manning,118.0,Mle,Chicago,,2016-06-30,unknown,1
CUST3106,Dr. Brian Hall Jr.,46.0,Mle,,8755.15,2024-05-18,unknown,1
CUST1961,Eric Garcia,-5.0,male,Chicago ,3250.72,2024-11-23,Electronics,6
CUST1147,,,female,Houston,6230.59,2026-02-02,,4
CUST5513,,-5.0,Fmale,,7126.53,,Clothing,1
CUST2577,Michael Frazier,-5.0,Fmale,Chicago ,7497.13,not_a_date,Furniture,3
CUST5553,Matthew Zimmerman,153.0,Mle,,3997.78,2024-12-05,Furniture,4
CUST5443,James Haynes,,,Chicago,,not_a_date,Cloths,3
CUST1385,Adam Madden,65.0,male,,1274.68,2020-02-02,Cloths,0
CUST2652,,,male,Chicago ,,not_a_date,Cloths,
CUST3501,,,Female,,7352.44,2025-06-13,Electronics,
CUST2650,,-5.0,Female,,,2020-01-24,Electronics,
CUST1103,Andrew Gutierrez,27.0,,,9765.94,2020-01-02,electronics ,1
CUST4209,,196.0,male,,4743.44,2025-10-02,,NaN
CUST1323,,-5.0,Mle,,2157.46,,,0
CUST2659,,69.0,female,,6363.9,2025-11-07,unknown,4
CUST2328,Andre Lee,-5.0,male,Chicago ,6385.34,2024-11-04,furniture,5
CUST3585,Melissa Jordan,38.0,Mle,New York,4984.56,2020-05-23,Clothing,2
CUST5002,Jason Thompson,,Male,,4613.09,not_a_date,Clothing,
CUST3904,Michael Snyder,180.0,Mle,,7608.65,2025-02-17,,0
CUST4956,Andrew Franklin,144.0,Mle,Chicago,9104.37,2019-07-19,furniture,6
CUST4086,Frank Cooper,-5.0,Fmale,,8489.5,2024-10-15,Clothing,5
CUST4714,,,,LosAngeles,3740.63,,,4
CUST3531,Christina Finley,106.0,male,Houston,1672.6,2016-05-09,,2
CUST5323,Jerry Carter,68.0,Male,Chicago ,6655.6,,,4
CUST4990,Alexis Franklin,,female,Houston,1232.77,2025-03-05,Electronics,NaN
CUST2094,,-5.0,Fmale,New York,2895.03,,Cloths,3
CUST4194,Jorge Benson,,,Chicago ,-11.06,,furniture,
CUST5903,Cathy Hernandez,120.0,Fmale,,8268.77,,Electronics,0
CUST5258,Xavier Gentry,56.0,,,2491.74,2024-05-28,,
CUST2311,Kevin Craig,,Female,LosAngeles,7562.64,2017-05-15,unknown,2
CUST3217,Jeffery Lee,29.0,female,,8849.73,2025-07-01,Furniture,4
CUST2241,Katrina Welch,32.0,Fmale,Houston,7699.29,2026-03-05,,
CUST2913,Grace Taylor,110.0,,Chicago,2467.34,,Cloths,
CUST1909,,47.0,Mle,Houston,5349.01,2017-06-22,,3
CUST2826,,61.0,male,LosAngeles,271.87,not_a_date,Clothing,
CUST3391,Diane Ingram,58.0,female,,,2020-09-30,Clothing,4
CUST5161,Renee Dixon,116.0,female,New York,,2025-11-22,Electronics,
CUST3614,Pamela Cox,53.0,Mle,Los Angeles,4155.63,2020-01-31,unknown,
CUST4436,Jacob Fischer,118.0,Fmale,Unknown,4781.19,2024-09-23,,NaN
CUST2088,,131.0,Male,Los Angeles,,,Cloths,2
CUST4745,Mary Maldonado,-5.0,Male,Chicago ,3503.22,2025-12-02,electronics ,0
CUST5329,Steven Haas,-5.0,Mle,Houston,2148.06,,Furniture,4
CUST2837,Karl Davis,,female,Chicago ,4181.02,2016-04-20,Furniture,NaN
CUST2324,Andrea Webb,-5.0,male,New York,9079.08,2019-02-16,,3
CUST3657,Tina Harris,-5.0,Male,Los Angeles,,2026-02-05,Electronics,3
CUST2632,Stephanie Keith,128.0,female,LosAngeles,8905.3,2020-04-27,electronics ,6
CUST1428,Xavier Horne,,Fmale,,1131.64,,electronics ,6
CUST2829,Abigail Hernandez,27.0,Male,Chicago ,5658.65,not_a_date,Clothing,1
CUST4470,,130.0,Male,Houston,,2018-08-24,Cloths,NaN
CUST5264,Walter Wilson,59.0,Fmale,Houston,,,,
CUST4664,Katrina Mccoy,20.0,Mle,,6968.01,,Cloths,
CUST4607,Harry Mercer,38.0,female,,6771.36,,Clothing,NaN
CUST1274,Erika Brooks,30.0,Mle,Unknown,4865.57,,,6
CUST5887,Samantha Reynolds,165.0,,LosAngeles,637.15,2025-08-26,Cloths,
CUST4676,Valerie Jones,-5.0,Mle,,,2025-03-15,electronics ,2
